geonameid	name	asciiname	alternatenames	latitude	longitude	feature_class	feature_code	country_code	cc2	admin1_code	admin2_code	admin3_code	admin4_code	population	elevation	dem	timezone	modification_date
3612829	Dormitorio	Dormitorio	Dormitorio,San Francisco	14.98333	-88.85	P	PPL	HN		05				0		752	America/Tegucigalpa	2012-01-18
3613344	Colorado	Colorado	Colorado,Colorado Barra,Cristobal,Cristóbal,San Cristobal,San Cristóbal	15.78333	-87.31667	P	PPL	HN		01				0		7	America/Tegucigalpa	2012-01-18
3613364	Colombia	Colombia		15.58333	-86.78333	P	PPL	HN		01				0		1427	America/Tegucigalpa	1993-12-23
3614561	Búfalo	Bufalo	Bufalo,Buffalo,Búfalo	15.38333	-88.0	P	PPL	HN		06				0		127	America/Tegucigalpa	2020-06-10
3614890	Baltimore	Baltimore	Baltimore,Bethel	15.88333	-84.8	P	PPL	HN		09				0		1	America/Tegucigalpa	2012-01-18
3615069	Arizona	Arizona	Arizona	15.63333	-87.31667	P	PPL	HN		01				4444		72	America/Tegucigalpa	2012-05-06
3615268	Alaska	Alaska		15.1	-87.38333	P	PPL	HN		00				0		1397	America/Tegucigalpa	1993-12-23
3812197	San Diego	San Diego		13.64833	-87.14917	L	AREA	HN		07				0		794	America/Tegucigalpa	2003-07-17
3826061	San Francisco	San Francisco		13.6625	-87.67528	P	PPL	HN		17				0		339	America/Tegucigalpa	2005-06-28
8062522	Arizona	Arizona		15.68333	-87.33333	A	ADM2	HN		01	108.0			19660		29	America/Tegucigalpa	2014-10-09
9199933	San Francisco	San Francisco		14.08005	-87.23092	P	PPLX	HN		08				0		1108	America/Tegucigalpa	2014-07-13
11675784	Santa Barbara	Santa Barbara	Santa Barbara	14.94	-88.24091	S	AIRQ	HN		16				0		279	America/Tegucigalpa	2017-09-06
3187908	Velington	Velington	Velington,Wellington	43.06667	16.21667	S	RUIN	HR		15				0		115	Europe/Zagreb	2012-01-19
3197598	Kosovo polje	Kosovo polje	Kosovo,Kosovo polje	43.9757	16.2174	L	LCTY	HR		00				0		270	Europe/Zagreb	2023-01-16
3241004	Kosovo	Kosovo		45.49222	18.51194	L	AREA	HR		10.0				0		83	Europe/Zagreb	2005-06-04
3242227	Brnjak	Brnjak	Brnjak	45.24278	17.59972	T	VAL	HR		0.0				0		213	Europe/Zagreb	2018-12-05
3278425	Tirol	Tirol		45.24056	16.55194	P	PPL	HR		14.0				0		148	Europe/Zagreb	2005-06-04
3279530	Kosovo	Kosovo		43.88722	16.6225	T	HLL	HR		15.0				0		1208	Europe/Zagreb	2005-06-04
12509072	Kosovo	Kosovo	Kosovo,Kosovo railway station,Zeljeznicki kolodvor Kosovo,Željeznički kolodvor Kosovo	43.94966	16.20966	S	RSTN	HR		19.0				0		254	Europe/Zagreb	2023-01-16
3717462	Santiago	Santiago	Santiago	19.33979	-72.19709	P	PPL	HT		9.0				0		352	America/Port-au-Prince	2017-05-08
3723791	Israël	Israel		18.47806	-73.53472	P	PPL	HT		15.0	3731122.0			0		386	America/Port-au-Prince	2016-01-30
3727087	Dalas	Dalas	Dalas,Dallas	19.63333	-72.5	P	PPL	HT		9.0	3718665.0			0		374	America/Port-au-Prince	2016-01-30
3727467	Congo	Congo		19.46667	-71.86667	P	PPL	HT		10.0	3725169.0			0		246	America/Port-au-Prince	2016-01-30
3727468	Congo	Congo		18.55	-74.31667	P	PPL	HT		14.0	3723592.0			0		73	America/Port-au-Prince	2016-01-30
3727469	Congo	Congo		19.56667	-72.23333	L	LCTY	HT		9.0				0		473	America/Port-au-Prince	1993-10-14
3727499	Colorado	Colorado	Colorado	18.94489	-71.853	P	PPL	HT		7.0	3722578.0			0		292	America/Port-au-Prince	2017-04-07
3729105	Breda	Breda		19.7	-72.21667	P	PPL	HT		09	3731232.0			0		15	America/Port-au-Prince	2016-01-30
3729447	Borne	Borne		18.7	-72.25	P	PPL	HT		11	3727134.0			0		506	America/Port-au-Prince	2016-01-30
3731004	Austin	Austin	Austin	18.80741	-72.52426	P	PPL	HT		11	3731086.0			0		58	America/Port-au-Prince	2017-01-05
719819	Hungary	Hungary	A Magyar Koeztarsasag,A Magyar Koztarsasag,A Magyar Köztársaság,A Magyar Nepkoeztarsasag,A Magyar Nepkoztarsasag,A Magyar Népköztársaság,An Ungair,HU,Hanekeria,Hangaarii,Hangare,Hangari,Hangewii,Hiung-nga-li,Hiûng-ngà-li,Hongareye,Hongaria,Hongariee,Hongarieë,Hongarije,Hongarye,Honggari,Hongiriya,Hongiruii,Hongirùii,Hongria,Hongrie,Hongría,Honharije,Hunakalia,Hung-ga-ri,Hung-ga-ri (Hungary),Hungakalia,Hungari,Hungari nutome,Hungaria,Hungario,Hungariya,Hungarujo,Hungary,Hungarya,Hungorska,Hungria,Hungria - Magyarorszag,Hungrii,Hungriya,Hungrya,Hungría,Hungría - Magyarország,Hungyria,Hunkariya,Hunngariya,Hwngari,Hángewii,Húngárì,Hûngarya,Hɔngri,IHangareyi,Macaraen,Macaristan,Macartsa,Macarän,Macarıstan,Mad'arsko,Mad'jarmu,Mad'jaron' Mastor,Madarska,Maddjar Mu,Madjar'sko,Madjaranma,Madjaristan,Madjarska,Madzarska,Madzarsko,Madzary,Madzhar,Madźarska,Madźary,Madżarskô,Madžarska,Magarska,Magarsko,Magyar Koeztarsasag,Magyar Köztársaság,Magyar Nepkoeztarsasag,Magyar Nepkoztarsasag,Magyar Népköztársaság,Magyar-kok,Magyarorszag,Magyarország,Mazharstan,Maďarsko,Mađarska,Maҷoriston,Mehzharej,Mojariston,Ogarnikondre,Ongari,Ongaria,Ongarìa,Ongili,Ongiri,Ongjarie,Ongri,Ongria,Onngiri,Oungaria,Republic of Hungary,UEngheria,Ugorshhina,Ungaja,Ungar,Ungara,Ungari,Ungaria,Ungarija,Ungariya,Ungarn,Ungarni,Ungerland,Ungern,Unggarya,Unggriya,Ungheria,Ungherìa,Unghiria,Unghirìa,Ungri,Ungria,Ungverjaland,Ungár,Ungára,Ungārija,Unkari,Unriya,Vengeron' mastor,Vengreja,Vengreje,Vengri,Vengrii,Vengrij,Vengrija,Vengriya,Vengryja,Vengrėjė,Vugorshchyna,Wegry,Wengriya,Wengriýa,Węgry,Yn Ungaar,almjr,an Ungair,an Ungáir,ankeri,hagari,hangari,hangari gong he guo,hangerai,hangeri,hangkari,hanigari,hankeri,heong-gali,hngharya,hngry,hwngryh,i-Hungary,l-Ungerija,madjiar,majarystan,mgr,mjarstan,mjarstwn,mjr,prathes hangkari,ungreti,vېngyryyە,xiong ya li,Üngheria,ʼwngʻrn,Ουγγαρία,Венгеронь мастор,Венгри,Венгрий,Венгрия,Венгрыя,Вугоршчына,Маддяр Му,Маджар,Мадиартәыла,Мадьярму,Мадьяронь Мастор,Мадярьско,Мажарстан,Мађарска,Маҗарстан,Маҷористон,Мэжарей,Угорщина,Унгар,Унгария,Унгарија,Хунһармудин Орн,Ѫгри,Հունգարիա,אונגארן,אונגערן,הונגריה,المجر,ماجاریستان,مجارستان,مجارستون,مجر,مەجارستان,هنغاريا,هنگري,ھنگری,ہangry,ہنگری,ہَنگری,ۋېنگرىيە,ۋېنگىرىيە,ܡܓܪ,ހަންގޭރީ,हंगरी,हंगेरी,हङ्गेरी,হাংগেৰী,হাঙ্গেরি,হাঙ্গেরী,ਹੰਗਰੀ,હંગેરી,ହଙ୍ଗେରୀ,அங்கேரி,ஹங்கேரி,హంగేరి,హంగేరీ,ಹಂಗೇರಿ,ഹംഗറി,හන්ගේරියානු සමුහාණ්ඩුව,හන්ගේරියාව,ประเทศฮังการี,ฮังการี,ປະເທດຮົງກະລີ,ຮງກາຣ,ຮັງກາຣີ,ཧང་ག་ར,ཧངྒ་རི།,ཧཱང་གྷ་རི,ཧུང་གྷ་རི།,ဟန်ဂေရီ,ဟန်ဂေရီနိုင်ငံ,უნგრეთი,ሀንጋሪ,ᎲᏂᎦᎵ,ប្រទេសហុងគ្រី,ហងគរ,ហុងគ្រី,ハンガリー,ハンガリー共和国,匈牙利,헝가리	47.0	20.0	A	PCLI	HU		00				9768785		87	Europe/Budapest	2023-12-01
3043821	Tompa	Tompa	Tampa,Tompa	46.63464	16.88804	T	HLL	HU		24				0		312	Europe/Budapest	2012-01-18
6461940	Frankfurt	Frankfurt		47.37916	19.13219	S	HTL	HU		16				0		104	Europe/Budapest	2007-04-17
1215308	Bali	Bali	Bali,Boli	-0.13946	98.186	P	PPL	ID		26	1214.0			0		14	Asia/Jakarta	2022-12-30
1621177	Yogyakarta	Yogyakarta	DI Yogyakarta,DIY,Daerah Istimewa Yogyakarta,Djogjakarta,Djokja,Djokjakarta,Dzhodzhakarta,Dzhok'jakarta,Dzhokjakarta,Dzogdzakarta,Dzogjakarta,Džogjakarta,Gionkiakarta,JOG,Jogjakarta,Jogjakarto,Jogyakarta,Jokjakarta,Jokyakarta,Kota Yogyakarta,Kuta Yogyakarta,Kutha Ngayogyakarta,Special Region of Yogyakarta,Yogyakarta,jogujakaruta shi,ri re,yog-yakaleuta,yogyakarta,ywgyakarta,ywjyakrta,yxk ya kar ta,Γιογκιακάρτα,Џогџакарта,Джоджакарта,Джокьякарта,Джокякарта,يوجياكرتا,یوگیاکارتا,योग्यकर्ता,योग्यकार्ता,ยอกยาการ์ตา,ჯოკიაკარტა,ジョグジャカルタ市,日惹,욕야카르타	-7.80139	110.36472	P	PPLA	ID		10	3471.0			373589		110	Asia/Jakarta	2023-02-08
1622597	Rome	Rome	Oerarom,Rome,Urarom,Utarom	-3.6326	133.6839	P	PPL	ID		39				0		-9999	Asia/Jayapura	2013-05-07
1622859	Pulau Ubi Besar	Pulau Ubi Besar	Poelau Oebi-besar,Pulau Ubi,Pulau Ubi Besar,Rotterdam,Ubi-besar	-5.99956	106.74151	H	RF	ID		04				0		-9999	Asia/Jakarta	2020-03-07
1623829	Pulau Payong-payongan	Pulau Payong-payongan	East Island,Oost Eiland,Payong Payongan,Pulau Payong-payongan,Pulau Timur	-4.38277	115.835	T	ISL	ID		12				0		22	Asia/Makassar	2020-10-13
1625227	Tampa	Tampa	Tampa	-3.1892	120.2226	P	PPL	ID		38	7317			0		117	Asia/Makassar	2022-12-31
1625228	Tampa	Tampa	Tampa,Tampaa,Tampaä	-1.93333	120.13333	P	PPL	ID		21	7204			0		968	Asia/Makassar	2022-12-30
1625229	Tampa	Tampa		-1.93333	115.1	P	PPL	ID		13	6212			0		30	Asia/Pontianak	2022-12-30
1625820	Kota Surabaya	Kota Surabaya	Kota Surabaya,Kotamadya Surabaja,Kotamadya Surabaya,Kotapradja Surabaja,Surabaya	-7.275	112.71667	A	ADM2	ID		08	3578			2765487		18	Asia/Jakarta	2021-08-05
1625822	Surabaya	Surabaya	Kota Surabaya,Kutha Surabaya,SUB,Soerabaja,Soerabaya,Sourabaya,Sourampagia,Surabaia,Surabaja,Surabajo,Surabaya,si shui,sulabaya,sura ba ya,surabaia,surabaya,swrabaya,swrbyh,Σουραμπάγια,Сурабайа,Сурабая,Сурабаја,סורביה,سورابايا,سورابایا,สุราบายา,სურაბაია,スラバヤ,泗水,수라바야	-7.24917	112.75083	P	PPLA	ID		08	3578			2874314		8	Asia/Jakarta	2022-08-14
1625823	Surabaya	Surabaya	Soerabaja,Surabaja,Surabaya,Surabaya Ilir,Сурабайа	-4.67122	105.72571	P	PPLA3	ID		15	1805			0		23	Asia/Jakarta	2022-12-31
1626198	Sumatra	Sumatra	Andalas,Andalus,Pulau Sumatera,Ruja,Soumatra,Su-mun-tap-liap,Sumatera,Sumatr,Sumatra,Sumatro,Szumatra,Szumátra,Súmatra,Sû-mùn-tap-lia̍p,Sůmatra,Vostrau Sumatra,cumattira,keaa sumatra,su men da la,su men da la dao,sumateula seom,sumatora dao,sumatra,swmatra,swmtrh,swmtrt,Σουμάτρα,Востраў Суматра,Суматра,Սումատրա,סומטרה,سماٹرا,سوماترا,سومطرة,सुमात्रा,সুমাত্রা,ସୁମାତ୍ରା,சுமாத்திரா,സുമാത്ര,เกาะสุมาตรา,ဆူမတြာကျွန်း,სუმატრა,កោះស៊ូម៉ាត្រា,スマトラ島,苏门答腊岛,蘇門答臘,수마트라 섬	0.0	102.0	T	ISL	ID		00				50365538		12	Asia/Jakarta	2023-09-09
1629606	Rio	Rio	Bio,Rio	-0.98333	119.83333	P	PPL	ID		21	7210			0		669	Asia/Makassar	2022-12-30
1631305	Pulau Pesemut	Pulau Pesemut	East Island,Poelau Pesemoet,Pulau Pesemut	-2.5	108.9	T	ISL	ID		00				0		-9999	Asia/Pontianak	2012-01-17
1633411	Padangbai	Padangbai	Padang,Padangbai,Padangbaj,Падангбай	-8.5317	115.5072	P	PPLA4	ID		02	5107			1000		4	Asia/Makassar	2016-10-14
1635580	Pulau Mendanau	Pulau Mendanau	Long Island,Pulau Mendanau	-2.87858	107.42775	T	ISL	ID		35				0		34	Asia/Jakarta	2014-03-05
1637074	Kuala Lumpur	Kuala Lumpur	Kuala Lumpur	-3.41667	105.91667	H	STMM	ID		00				0		-9999	Asia/Jakarta	2020-06-10
1637080	Lumbuk	Lumbuk	Loeboek,Loemboek,Lombok,Lumbuk	-4.94869	103.92238	P	PPL	ID		15	1801			0		564	Asia/Jakarta	2022-12-31
1637089	Kabupaten Lumajang	Kabupaten Lumajang	Daerah Tingkat II Lumadjang,Kabupaten Lumadjang,Kabupaten Lumajang,Lumajang	-8.13333	113.13333	A	ADM2	ID		08	3508			1006458		198	Asia/Jakarta	2021-08-05
1637090	Lumajang	Lumajang	Kabupaten Lumajang,Loemadjang,Lumadjang,Lumajang	-8.1335	113.2248	P	PPLA2	ID		08	3508			123626		56	Asia/Jakarta	2022-12-31
1637633	Limburg	Limburg		-8.21667	112.63333	P	PPL	ID		08	3507			0		333	Asia/Jakarta	2022-12-31
1638501	Pulau Pramuka	Pulau Pramuka	Lang Eiland,Long Island,Pulau Lang,Pulau Pramuka	-5.7466	106.61369	T	ISL	ID		04				0		8	Asia/Jakarta	2020-03-07
1641902	Kalimantan	Kalimantan		1.61667	109.18333	P	PPL	ID		00				0		1	Asia/Pontianak	1994-01-29
1641903	Kalimantan	Kalimantan	Dutch Borneo,Indonesian Borneo,Kalimantan,West Borneo,Калимантан	-1.0	114.0	T	ISLX	ID		00				15000000		113	Asia/Pontianak	2020-05-18
1642668	Jawa Timur	Jawa Timur	Aust-Java,Cava Rocvetisi,Cava Rocvetışi,Daerah Tingkat I Djawa Timur,Deng Jawa,Dogu Cava,Dong Java,Dorno Zhava,Doğu Cava,Dwyrain Jawa,Dĕ̤ng Jawa,East Java,Giava Oriental,Giava Orientale,Istochna Java,Itae-Jaava,Itä-Jaava,Iztochna Java,Java Oriental,Java Timur,Java oriental,Jawa Timu,Jawa Timur,Jawa Wetan,Jawa Wschodnia,Jawa Wétan,Oost-Java,Orienta Javo,Ost-Java,Propinsi Djawa Timur,Propinsi Jawa Timur,Provincia Java de Est,Provinsi Jawa Timur,Rytu Java,Rytų Java,Silangang Java,Sinirangan nga Java,Skhidna Java,Tang Jawa,Tung Chau-oa-sen,Tûng Cháu-ôa-sén,Vostochnaja Java,Vychodni Java,Vzhodna Java,Východní Jáva,Wschodnia Jawa,aghmosavleti iava,dong zhao wa,dong zhao wa sheng,dongjawa zhou,jawatimuleu ju,jawh aftwznwn,jawh shrqy,jawt alshrqyt,mshrqy jawa,purva java,Øst-Java,Đông Java,Ġiava Oriental,Восточная Ява,Дорно Жава,Източна Ява,Источна Јава,Східна Ява,جاوة الشرقية,جاوه افتوزنون,جاوه شرقی,صوبہ چڑھدا جاوا,مشرقی جاوا,पूर्व जावा,აღმოსავლეთი იავა,东爪哇省,東ジャワ州,東爪哇,자와티무르 주	-7.7394	112.5099	A	ADM1	ID		08				40878789		1554	Asia/Jakarta	2022-12-16
1642673	Java	Java	Cava,Cava Adasi,Cava Adası,Chava,Diabha,Diàbha,Djava,Giava,Haba,Hawa wat'a,Iava,Insula Java,Ishulli Java,Iáva,Jaava,Jaawa,Java,Javae,Javo,Jawa,Jhaba,Jhâbâ,Jáva,Pulau Djawa,Pulau Jawa,Pulo Jawa,Vostrau Java,Xava,Yava,Zhava,cavakam,iava,jabha,jabha dbipa,java,java dvipa,java tapu,jawa,jawa dao,jawaseom,jawh,jawt,jyaba,keaa chwa,yavadvipa,zhao wa,zhao wa dao,Ιάβα,Јава,Востраў Ява,Жава,Явæ,Ява,Ҷава,Ճավա,ג'אווה,جاوا,جاوة,جاوه,جاڤا,जावा,जावा द्वीप,यवद्वीप,জাভা দ্বীপ,ਜਾਵਾ ਟਾਪੂ,જાવા,ଜାଭା,சாவகம்,జావా,ಜಾವಾ,ജാവ,ජාවා,เกาะชวา,ཇ་ཝ།,ဂျားဗားကျွန်း,იავა,ጃዋ,កោះជ្វា,ᱡᱟᱵᱷᱟ,ジャワ島,爪哇,爪哇岛,爪哇島,자와섬,쟈바	-7.49167	110.00444	T	ISL	ID		00				141370000		587	Asia/Jakarta	2020-05-18
1642907	Daerah Khusus Ibukota Jakarta	Daerah Khusus Ibukota Jakarta	Daerah Chusus Ibukota Djakarta Raya,Daerah Khusus Ibokota Jakarta,Daerah Khusus Ibukota Jakarta,Daerah Khusus Ibukota Jakarta Raya,Greater Djakarta,Jakarta,Jakarta Raya,Jakarta Special Capital Region,Kotapradja Djakarta-Raja,Propinsi DKI Jakarta	-6.2	106.83333	A	ADM1	ID		04				10609681		2	Asia/Jakarta	2023-01-11
1642911	Jakarta	Jakarta	Batavia,Big Durian,Cakarta,D'akarta,Daerah Khusus Ibukota Jakarta,Djakarta,Djogkarta,Dki Jakarta,Dzakarta,Dzhakarta,Dzhakartae,Dżakarta,Džakarta,Gakarto,Giacarta,Iacarta,Iacárta,JKT,Jacarta,Jakarta,Jayakarta,Jogkarta,Nga-ka-that Su-tu Thit-khi,Ngâ-kâ-tha̍t Sú-tû Thi̍t-khî,Sakata,Sunda Kelapa,Tzakarta,Xacarta,Xhakarta,Yajgyadaz,Yakarta,Zhakarta,cakarta,g'qrth,jakaleuta,jakarata,jakarta,jakartta,jakaruta,jkarta,ya jia da,ye jia da,Ĝakarto,Τζακάρτα,Џакарта,Джакартæ,Джакарта,Дьакарта,Жакарта,Ջակարտա,ג'קרטה,דזשאקארטא,جاكارتا,جاکارتا,جکارتا,جکارتہ,जकार्ता,জাকার্তা,ਜਕਾਰਤਾ,જાકાર્તા,ଜାକର୍ତା,ஜகார்த்தா,జకార్తా,ಜಕಾರ್ತ,ജക്കാർത്ത,จาการ์ตา,ཊ་ཁར་ཏ།,ဂျကာတာမြို့,ჯაკარტა,ጃካርታ,ចាការតា,ジャカルタ,耶加達,雅加达,雅加達,자카르타	-6.21462	106.84513	P	PPLC	ID		04				8540121		16	Asia/Jakarta	2024-03-27
1643018	Pegunongan Iran	Pegunongan Iran	Eron tog'lari,Gory Iran,Góry Iran,Iran,Iran Mountains,Iran-Gebergte,Pegunongan Iran,Pegunungan Iran,Pergunungan Iran,monts Iran,yi lan shan mai,Горы Иран,依兰山脉,依蘭山脈	2.45793	115.1231	T	MTS	ID	MY	14				0		1343	Asia/Makassar	2014-03-05
1643084	Republic of Indonesia	Republic of Indonesia	'Initonesia,Dutch East Indies,Endonezi,Endonezya,Enndonesii,Enndonezii,In-go-ne-xi-a (Nam Duong),In-đô-nê-xi-a (Nam Dương),Indanezia,Indes orientales neerlandaises,Indes orientales néerlandaises,Indoneesia,Indoneesiya,Indonesi,Indonesia,Indonesia nutome,Indonesie,Indonesien,Indonesiya,Indonesië,Indoneska,Indonez,Indonezi,Indonezia,Indonezija,Indonezio,Indoneziya,Indoneziýa,Indonezja,Indonezya,Indonisia,Indonèsia,Indonésia,Indonésie,Indonézia,Indonēzija,Indunesia,Indunisya,Indunusiya,Indónesía,Indɔnehyia,Initonihia,Initonīhia,Lindaena-Seaenuaens,Lindäna-Seänuäns,Na h-Innd-innse,Nam Duong,Nam Dương,Nederlands-Indie,Nederlands-Indië,Nederlandsch-Indie,Nederlandsch-Indië,Netherland India,Netherlands Indies,Oost-Indien,Republic of Indonesia,Republiek Indonesie,Republiek Indonesië,Republiek de Verenigde Staten van Indonesie,Republiek de Verenigde Staten van Indonesië,Republik Indonesia,Republik Indonesia Serikat,Républik Indonésia,United States of Indonesia,Yindonezya,Yndoneezje,Yndonesie,Yndonesië,ainڑwnyshiya,an Indineis,an Indinéis,andwnysya,andwnyzya,andwnzy,andwzy,anڊwnyshya,bidgu'e,i-Indonesia,idonesi'a,indoneciya,indoneshia,indoneshia gong he guo,indonesi'a,indonesia,indonesiya,indonezia,inteanesya,intoneciya,intonesiya,l-Indonezja,l-Indoneżja,prathes xindoniseiy,satharnrath xindoniseiy,xindoniseiy,yin du ni xi ya,yin ni,Ênndonezïi,Îndonezya,İndoneziya,Ɛndonezi,ʻInitonēsia,ʼyndwnzyh,ʼyndʼnʻzyʻ,ʿinidonezhiya,Ινδονησία,Інданезія,Індонезія,Индонез,Индонези,Индонезия,Индонезија,Ինդոնեզիա,אינדאנעזיע,אינדונזיה,إندونيسيا,اندوزی,اندونزی,اندونيسيا,اندونیزیا,اندونېزيا,انڈونیشیا,انڊونيشيا,اِنڑونیشِیا,ھyndwnېzyyە,ھىندونېزىيە,ھىندۇنېزىيە,इंडोनेशिया,इन्डोनेशिया,इन्दोनेशिया,ইণ্ডোনেচিয়া,ইন্দোনেশিয়া,ইন্দোনেশিয়া,ਇੰਡੋਨੇਸ਼ੀਆ,ઇન્ડોનેશિયા,ଇଣ୍ଡୋନେସିଆ,இந்தோனேசியா,இந்தோனேஷியா,ఇండోనేషియా,ఇండోనేసియా,ಇಂಡೋನೇಶಿಯಾ,ഇന്തോനേഷ്യ,ഇന്‍ഡോനേഷ്യ,ඉන්දුනීසියාව,ประเทศอินโดนีเซีย,สาธารณรัฐอินโดนีเซีย,อินโดนีเซีย,ອນໂດເນເຊຍ,ອິນໂດເນເຊຍ,ཨན་ཌ་ན་ཤ་ཡ,ཨིན་ཌོ་ནེ་ཤི་ཡ,ཨིན་ཌོ་ནེ་ཤི་ཡ།,အင်ဒိုနီးရှား,ინდონეზია,ኢንዶኔዢያ,ឥណឌណេស,ឥណ្ឌូណេស៊ី,インドネシア,インドネシア共和国,印尼,印度尼西亚,인도네시아	-5.0	120.0	A	PCLI	ID		00				267663435		412		2023-11-10
1644884	Epe	Epe		-2.8	121.93333	P	PPL	ID		21	7203			0		582	Asia/Makassar	2022-12-30
1645770	Pulau Damar Kecil	Pulau Damar Kecil	Alkmaar,Little Damar,Pulau Damar Kecil,Pulau Damar-ketjil,Pulau Wanara	-5.98438	106.84735	T	ISL	ID		04				0		12	Asia/Jakarta	2020-03-07
1647310	Caracas	Caracas	Caracas,Tjaratjas	-6.86278	108.4975	P	PPL	ID		30	3208			0		431	Asia/Jakarta	2022-12-31
1648148	Borneo	Borneo	Boirneo,Borneo,Borneu,Borneum,Borneó,Bornèo,Bornéo,Bornéu,Isla de Borneo,Kalimantan,Kalimantana,Kalimanten,Kalimantāna,Nosy Borneo,Pho-lo-chu,Phô-lò-chû,Pulau Kalimantan,Vorneo,Vostrau Kalimantan,boleune-o seom,borni'o,borniyo,boruneo dao,bwrnyw,keaa bxrneiyw,po luo zhou,porniyo,Βόρνεο,Борнео,Востраў Калімантан,Калимантан,Калімантан,Կալիմանտան,בורנאו,بورنئو,بورنيو,بورنیو,बोर्नियो,বোর্নিও,போர்னியோ,ബോർണിയോ,เกาะบอร์เนียว,ဘော်နီယိုကျွန်း,კალიმანტანი,ボルネオ島,婆罗洲,婆羅洲,보르네오 섬	1.0	114.0	T	ISL	ID	BN,ID,MY					21258000		1073	Asia/Makassar	2023-09-05
1650534	Bali	Bali	Bali,Pulau Bali	-8.33333	115.0	T	ISL	ID		02				4225384		618	Asia/Makassar	2019-04-12
1650535	Provinsi Bali	Provinsi Bali	Bali,Daerah Tingkat I Bali,Propinsi Bali,Provinsi Bali,Pulau Bali,ba li dao,balli seom,bari dao,Бали,バリ島,巴厘岛,발리 섬	-8.5	115.0	A	ADM1	ID		02				4362700		73	Asia/Makassar	2023-02-02
1650536	Bali	Bali		-6.12278	106.99167	P	PPL	ID		30	3216			0		5	Asia/Jakarta	2022-12-31
1651618	Alkmaar	Alkmaar		-4.6642	138.76539	P	PPL	ID		PE	9429			0		70	Asia/Jayapura	2022-12-31
1651769	Karang Ayer Kecil	Karang Ayer Kecil	Haarlem,Karang Ayer Kecil,Pulau Air Katjil,Pulau Air-kecil,Pulau Air-ketjil,Pulau Anjer Ketjil	-5.98403	106.76191	H	SHOL	ID		04				0		-9999	Asia/Jakarta	2020-03-07
